team,map_name,pistol_round_win_rate,n_pistol_rounds,ct_win_rate,n_ct_rounds,t_win_rate,n_t_rounds
FengDa,Ancient,0.6521739130434783,46,0.5081967213114754,244,0.5040650406504065,246
FengDa,Anubis,0.6666666666666666,6,0.3888888888888889,36,0.625,32
FengDa,Dust2,0.38235294117647056,34,0.43005181347150256,193,0.4457831325301205,166
FengDa,Inferno,0.425,40,0.4339622641509434,212,0.46511627906976744,215
FengDa,Mirage,0.40476190476190477,42,0.5506607929515418,227,0.4976958525345622,217
FengDa,Nuke,0.4,10,0.5283018867924528,53,0.4166666666666667,48
FengDa,Train,0.0,4,0.375,24,0.5416666666666666,24
Final Form,Ancient,0.5,6,0.3548387096774194,31,0.2692307692307692,26
Final Form,Anubis,1.0,4,0.4166666666666667,24,0.5416666666666666,24
Final Form,Dust2,0.75,4,0.4583333333333333,24,0.5333333333333333,15
Final Form,Inferno,0.5,4,0.3333333333333333,12,0.5,24
Final Form,Nuke,0.5,6,0.3888888888888889,36,0.5714285714285714,28
Final Form,Vertigo,0.5,2,0.3333333333333333,12,0.6666666666666666,12
Fingers Crossed,Overpass,1.0,2,0.5,12,0.5,12
Fire Flux,Ancient,0.4375,128,0.4922425952045134,709,0.44098360655737706,610
Fire Flux,Anubis,0.5423728813559322,118,0.44594594594594594,666,0.5769230769230769,624
Fire Flux,Dust2,0.5272727272727272,110,0.5176678445229682,566,0.46715328467153283,548
Fire Flux,Inferno,0.5348837209302325,86,0.46741573033707867,445,0.5747126436781609,435
Fire Flux,Mirage,0.49038461538461536,104,0.47266313932980597,567,0.5120593692022264,539
Fire Flux,Overpass,0.3333333333333333,6,0.5833333333333334,36,0.4857142857142857,35
Fire Flux,Train,0.4473684210526316,38,0.511520737327189,217,0.425531914893617,188
Fire Flux,Vertigo,0.6538461538461539,26,0.4959349593495935,123,0.6444444444444445,135
Fisher College,Ancient,0.375,40,0.5187165775401069,187,0.47738693467336685,199
Fisher College,Anubis,0.5,32,0.375,168,0.5882352941176471,170
Fisher College,Dust2,0.375,8,0.3333333333333333,48,0.3,20
Fisher College,Inferno,0.35714285714285715,14,0.39285714285714285,84,0.5686274509803921,51
Fisher College,Mirage,0.3076923076923077,26,0.42948717948717946,156,0.4672897196261682,107
Fisher College,Nuke,0.4117647058823529,34,0.43243243243243246,148,0.51010101010101,198
Fisher College,Train,0.125,8,0.4791666666666667,48,0.13333333333333333,30
Fisher College,Vertigo,0.5,2,0.5833333333333334,12,0.3333333333333333,12
Fisher Tsunami,Ancient,0.5,2,0.1111111111111111,9,0.5833333333333334,12
Fisher Tsunami,Anubis,0.6666666666666666,6,0.625,32,0.6551724137931034,29
Fisher Tsunami,Mirage,1.0,4,0.6666666666666666,24,0.5,20
Fisher Tsunami,Nuke,0.5,6,0.6666666666666666,36,0.375,32
Flame Sharks,Ancient,0.6,10,0.6,60,0.3404255319148936,47
Flame Sharks,Dust2,0.5,4,0.625,24,0.5789473684210527,19
Flame Sharks,Mirage,0.25,4,0.5833333333333334,24,0.5,24
Flame Sharks,Nuke,0.6428571428571429,14,0.5066666666666667,75,0.5194805194805194,77
Flame Sharks,Overpass,0.5,4,0.6666666666666666,18,0.35294117647058826,17
Flame Sharks,Train,0.6666666666666666,6,0.72,25,0.5277777777777778,36
Flame Sharks fe,Ancient,0.0,2,0.6666666666666666,12,0.5555555555555556,9
Flame Sharks fe,Dust2,0.75,4,0.4117647058823529,17,0.75,24
Flame Sharks fe,Inferno,0.0,2,0.42857142857142855,7,0.25,12
Flame Sharks fe,Train,0.75,4,0.7,20,0.35294117647058826,17
Flamengo,Ancient,0.5,42,0.4978165938864629,229,0.5096153846153846,208
Flamengo,Anubis,0.46153846153846156,26,0.5035971223021583,139,0.5314685314685315,143
Flamengo,Dust2,0.5862068965517241,58,0.5714285714285714,287,0.5469255663430421,309
Flamengo,Inferno,0.6666666666666666,24,0.549618320610687,131,0.6132075471698113,106
Flamengo,Mirage,0.5,66,0.6089743589743589,312,0.512,375
Flamengo,Nuke,0.55,40,0.5098039215686274,204,0.41624365482233505,197
Flamengo,Overpass,0.5,6,0.6129032258064516,31,0.4444444444444444,36
Flamengo,Train,0.0,2,0.4166666666666667,12,0.0,6
Floripa Stars,Ancient,0.5,20,0.46236559139784944,93,0.3504273504273504,117
Floripa Stars,Anubis,0.7,10,0.31666666666666665,60,0.7045454545454546,44
Floripa Stars,Dust2,0.3888888888888889,18,0.5051546391752577,97,0.3977272727272727,88
Floripa Stars,Inferno,0.0,4,0.25,24,0.2727272727272727,11
Floripa Stars,Mirage,0.21428571428571427,14,0.38271604938271603,81,0.22641509433962265,53
Floripa Stars,Nuke,0.3333333333333333,18,0.4111111111111111,90,0.4105263157894737,95
Floripa Stars,Train,0.6666666666666666,6,0.6538461538461539,26,0.3333333333333333,27
Flshbck,Ancient,0.5714285714285714,14,0.5606060606060606,66,0.4838709677419355,62
Flshbck,Anubis,0.6428571428571429,14,0.5205479452054794,73,0.6060606060606061,66
Flshbck,Dust2,0.8333333333333334,6,0.6666666666666666,36,0.6818181818181818,22
Flshbck,Inferno,0.7,10,0.5454545454545454,55,0.47058823529411764,51
Flshbck,Mirage,0.5,10,0.48148148148148145,54,0.4489795918367347,49
Flshbck,Nuke,0.0,4,0.4166666666666667,24,0.14285714285714285,14
Flshbck,Train,0.5,2,0.5,12,0.0,7
Fluxo,Ancient,0.546875,64,0.4918032786885246,305,0.5828729281767956,362
Fluxo,Dust2,0.5294117647058824,34,0.4656084656084656,189,0.5743243243243243,148
Fluxo,Inferno,0.4166666666666667,36,0.5885416666666666,192,0.3793103448275862,174
Fluxo,Mirage,0.5,66,0.5887850467289719,321,0.5105740181268882,331
Fluxo,Nuke,0.59375,64,0.5415384615384615,325,0.51875,320
Fluxo,Overpass,0.0,4,0.3333333333333333,24,0.0,10
Fluxo,Train,0.5,22,0.6124031007751938,129,0.4636363636363636,110
Fluxo,Vertigo,0.6428571428571429,14,0.6470588235294118,68,0.39473684210526316,76
Fluxo Demons,Ancient,0.42857142857142855,14,0.4578313253012048,83,0.40350877192982454,57
Fluxo Demons,Anubis,0.5,8,0.375,40,0.48936170212765956,47
Fluxo Demons,Inferno,0.5,4,0.375,24,0.5833333333333334,24
Fluxo Demons,Nuke,0.5625,16,0.5510204081632653,49,0.5208333333333334,96
FlyQuest,Ancient,0.5535714285714286,56,0.5671140939597316,298,0.4928571428571429,280
FlyQuest,Anubis,0.5789473684210527,38,0.4095744680851064,188,0.6594594594594595,185
FlyQuest,Dust2,0.5,48,0.5802469135802469,243,0.4796380090497738,221
FlyQuest,Inferno,0.5147058823529411,68,0.5375722543352601,346,0.48148148148148145,378
FlyQuest,Mirage,0.38235294117647056,34,0.5365853658536586,164,0.4438202247191011,178
FlyQuest,Nuke,0.3333333333333333,36,0.4898989898989899,198,0.45098039215686275,153
FlyQuest,Overpass,1.0,4,0.5833333333333334,24,0.5,18
FlyQuest,Train,0.6666666666666666,6,0.6,30,0.2962962962962963,27
FlyQuest,Vertigo,0.4166666666666667,12,0.5806451612903226,62,0.5416666666666666,72
FlyQuest RED,Anubis,0.5,14,0.5540540540540541,74,0.6338028169014085,71
FlyQuest RED,Dust2,0.5434782608695652,46,0.4406779661016949,236,0.5517241379310345,232
FlyQuest RED,Inferno,0.34615384615384615,26,0.4351145038167939,131,0.4462809917355372,121
FlyQuest RED,Mirage,0.5434782608695652,46,0.5462555066079295,227,0.5504201680672269,238
FlyQuest RED,Nuke,0.4090909090909091,22,0.488,125,0.37894736842105264,95
FlyQuest RED,Overpass,0.25,8,0.358974358974359,39,0.4444444444444444,45
FlyQuest RED,Train,0.35714285714285715,14,0.5540540540540541,74,0.3582089552238806,67
FlyQuest RED,Vertigo,0.0,2,0.4166666666666667,12,0.5833333333333334,12
Forward,Ancient,0.5,2,0.3333333333333333,12,0.5833333333333334,12
Forward,Anubis,0.5,4,0.5384615384615384,13,0.5416666666666666,24
Forward,Mirage,0.25,4,0.20833333333333334,24,0.2222222222222222,9
Four Magic fe,Ancient,0.6666666666666666,6,0.5277777777777778,36,0.7037037037037037,27
Four Magic fe,Dust2,0.5,2,0.25,12,0.6363636363636364,11
Four Magic fe,Inferno,0.3333333333333333,6,0.36,25,0.6388888888888888,36
Four Magic fe,Mirage,0.3333333333333333,6,0.4444444444444444,36,0.3333333333333333,27
Four Magic fe,Nuke,0.5,8,0.8461538461538461,26,0.3541666666666667,48
France fe,Ancient,1.0,2,0.75,12,1.0,4
France fe,Anubis,0.5,6,0.5625,32,0.7,30
France fe,Dust2,0.5,2,0.6666666666666666,6,0.08333333333333333,12
France fe,Inferno,0.5,8,0.5945945945945946,37,0.5652173913043478,46
France fe,Mirage,0.5,2,0.5833333333333334,12,0.1111111111111111,9
France fe,Nuke,0.5,2,0.4166666666666667,12,0.3333333333333333,9
France fe,Vertigo,1.0,2,0.6666666666666666,12,0.8333333333333334,6
Fudidos e anonymous,Ancient,0.5,4,0.5833333333333334,24,0.42857142857142855,14
Fudidos e anonymous,Dust2,1.0,2,0.8,5,0.75,12
Fudidos e anonymous,Mirage,0.5,4,0.5,18,0.3333333333333333,24
Fudidos e anonymous,Nuke,0.0,2,0.4166666666666667,12,0.0,6
Full House,Mirage,0.0,2,0.6666666666666666,12,0.3333333333333333,12
Full House,Overpass,0.0,2,0.0,3,0.16666666666666666,12
G2,Ancient,0.4868421052631579,76,0.4701298701298701,385,0.5295566502463054,406
G2,Anubis,0.5,30,0.5,134,0.5224719101123596,178
G2,Dust2,0.6162790697674418,86,0.5133928571428571,448,0.5689277899343544,457
G2,Inferno,0.5875,80,0.5572916666666666,384,0.5505882352941176,425
G2,Mirage,0.5625,80,0.5,426,0.5314685314685315,429
G2,Nuke,0.5681818181818182,44,0.6126482213438735,253,0.3894230769230769,208
G2,Overpass,0.3,10,0.5333333333333333,60,0.37777777777777777,45
G2,Train,0.6666666666666666,12,0.6212121212121212,66,0.509090909090909,55
G2 Ares,Ancient,0.5416666666666666,48,0.5043103448275862,232,0.5147679324894515,237
G2 Ares,Anubis,0.5,22,0.4883720930232558,129,0.5803571428571429,112
G2 Ares,Dust2,0.5,30,0.5590062111801242,161,0.5074626865671642,134
G2 Ares,Inferno,0.5588235294117647,34,0.4911242603550296,169,0.6086956521739131,184
G2 Ares,Mirage,0.6428571428571429,28,0.5343511450381679,131,0.5102040816326531,147
G2 Ares,Overpass,0.5,10,0.48333333333333334,60,0.40384615384615385,52
G2 Ares,Train,0.5,20,0.504424778761062,113,0.4563106796116505,103
G2 Ares,Vertigo,1.0,2,0.5,12,0.7,10
GALAXY,Ancient,0.5,4,0.7222222222222222,18,0.5416666666666666,24
GALAXY,Mirage,1.0,2,0.5833333333333334,12,0.5,12
GALAXY,Train,0.5,2,0.5833333333333334,12,0.4166666666666667,12
GANK,Nuke,0.5,2,0.5,12,0.125,8
GANK,Overpass,0.0,2,0.5,6,0.16666666666666666,12
GATERON,Ancient,0.0,4,0.3333333333333333,12,0.25,24
GATERON,Anubis,0.5,2,0.6363636363636364,11,0.5,12
GATERON,Inferno,0.75,4,0.3157894736842105,19,0.4583333333333333,24
GATERON,Nuke,0.3333333333333333,6,0.42857142857142855,35,0.53125,32
GENESIS,Ancient,0.5,8,0.43902439024390244,41,0.5227272727272727,44
GENESIS,Anubis,0.375,8,0.5384615384615384,39,0.5238095238095238,42
GENESIS,Dust2,0.0,2,0.4166666666666667,12,0.3333333333333333,9
GENESIS,Inferno,0.5,6,0.6071428571428571,28,0.4722222222222222,36
GENESIS,Mirage,0.75,4,0.25,24,0.42857142857142855,14
GENESIS,Overpass,0.5,2,0.36363636363636365,11,0.5,12
GENESIUM,Anubis,0.0,2,0.5714285714285714,7,0.16666666666666666,12
GENESIUM,Dust2,0.0,2,0.0,5,0.3333333333333333,12
GL Academy,Ancient,1.0,2,0.6666666666666666,12,0.4166666666666667,12
GL Academy,Anubis,0.0,2,0.25,12,0.0,4
GL Academy,Dust2,0.0,2,0.25,12,0.2,5
GL Academy,Inferno,0.5,2,0.3333333333333333,12,0.5454545454545454,11
GL Academy,Vertigo,0.5,2,0.2857142857142857,7,0.3333333333333333,12
GLORE,Ancient,0.25,4,0.375,16,0.058823529411764705,17
GLORE,Dust2,0.5,4,0.4583333333333333,24,0.5,24
GLORE,Inferno,0.3333333333333333,6,0.5277777777777778,36,0.4,30
GLORE,Mirage,0.6666666666666666,12,0.5483870967741935,62,0.5645161290322581,62
GLORE,Overpass,0.5,4,0.6666666666666666,24,0.4,20
GLORE,Train,0.5,2,0.5833333333333334,12,0.5454545454545454,11
GODSENT,Ancient,0.75,8,0.7027027027027027,37,0.6341463414634146,41
GODSENT,Anubis,0.75,4,0.4117647058823529,17,0.6666666666666666,21
GODSENT,Dust2,0.0,2,0.0,5,0.3333333333333333,12
GODSENT,Inferno,0.0,2,0.4166666666666667,12,0.14285714285714285,7
GODSENT,Mirage,0.375,8,0.2916666666666667,48,0.5,28
GODSENT,Nuke,0.5,4,0.55,20,0.47619047619047616,21
GOT,Ancient,1.0,2,0.25,12,0.42857142857142855,7
GOT,Dust2,1.0,2,0.6363636363636364,11,0.25,12
GR,Ancient,0.6666666666666666,18,0.5487804878048781,82,0.5643564356435643,101
GR,Anubis,0.25,20,0.5,108,0.4329896907216495,97
GR,Dust2,0.625,8,0.3902439024390244,41,0.6444444444444445,45
GR,Inferno,0.125,8,0.5208333333333334,48,0.5116279069767442,43
GR,Mirage,0.75,4,0.26666666666666666,15,0.375,24
GTZ,Ancient,0.4318181818181818,44,0.4433497536945813,203,0.49606299212598426,254
GTZ,Anubis,0.5,38,0.39705882352941174,204,0.4947916666666667,192
GTZ,Dust2,0.45454545454545453,22,0.5284552845528455,123,0.3368421052631579,95
GTZ,Inferno,0.5666666666666667,30,0.5112781954887218,133,0.5168539325842697,178
GTZ,Mirage,0.5,30,0.4338235294117647,136,0.4774193548387097,155
GTZ,Nuke,0.2,30,0.36666666666666664,180,0.3142857142857143,105
GTZ,Vertigo,0.5,4,0.3333333333333333,18,0.8695652173913043,23
GUESS,Dust2,0.0,2,0.125,8,0.5,12
GUESS,Mirage,0.5,2,0.16666666666666666,12,0.5,6
GUN5,Ancient,0.527027027027027,222,0.5161001788908766,1118,0.5361067503924647,1274
GUN5,Anubis,0.4625,80,0.441025641025641,390,0.5955555555555555,450
GUN5,Dust2,0.5602409638554217,166,0.5068493150684932,803,0.5787781350482315,933
GUN5,Inferno,0.5,100,0.5454545454545454,583,0.540948275862069,464
GUN5,Mirage,0.50625,160,0.534994068801898,843,0.491725768321513,846
GUN5,Nuke,0.49295774647887325,142,0.559748427672956,795,0.46987951807228917,664
GUN5,Overpass,0.5,6,0.4166666666666667,36,0.4,30
GUN5,Train,0.5,32,0.5815217391304348,184,0.4034090909090909,176
Gaimin Gladiators,Ancient,0.44642857142857145,56,0.5242718446601942,309,0.4506578947368421,304
Gaimin Gladiators,Anubis,0.3684210526315789,38,0.41379310344827586,203,0.5741626794258373,209
Gaimin Gladiators,Dust2,0.38333333333333336,60,0.4682080924855491,346,0.5395189003436426,291
Gaimin Gladiators,Inferno,0.4142857142857143,70,0.471976401179941,339,0.5736040609137056,394
Gaimin Gladiators,Nuke,0.45652173913043476,46,0.49382716049382713,243,0.46875,224
Gaimin Gladiators,Overpass,0.0,4,0.6666666666666666,15,0.2631578947368421,19
Gaimin Gladiators,Train,0.5,4,0.5,14,0.6666666666666666,24
Gaimin Gladiators,Vertigo,0.5,10,0.48148148148148145,54,0.47368421052631576,57
Galorys,Ancient,0.45454545454545453,44,0.5097087378640777,206,0.5691056910569106,246
Galorys,Anubis,0.6428571428571429,14,0.5492957746478874,71,0.5714285714285714,84
Galorys,Dust2,0.5,30,0.4550898203592814,167,0.46808510638297873,141
Galorys,Inferno,0.3125,16,0.38961038961038963,77,0.5287356321839081,87
Galorys,Mirage,0.5,44,0.5047169811320755,212,0.47844827586206895,232
Galorys,Nuke,0.6111111111111112,36,0.5678391959798995,199,0.4444444444444444,180
Galorys,Overpass,0.5,4,0.7272727272727273,22,0.4166666666666667,24
Galorys,Train,0.5,4,0.5416666666666666,24,0.2777777777777778,18
Galorys,Vertigo,0.5,2,0.6666666666666666,6,0.08333333333333333,12
Galorys Academy,Ancient,0.3333333333333333,6,0.5,28,0.3055555555555556,36
Galorys Academy,Anubis,0.5,2,0.3333333333333333,12,0.5833333333333334,12
Galorys Academy,Dust2,0.75,4,0.3333333333333333,24,0.3333333333333333,15
Galorys Academy,Inferno,0.6666666666666666,6,0.40625,32,0.6666666666666666,30
Galorys Academy,Mirage,0.5,6,0.5357142857142857,28,0.5,36
GameAgents,Ancient,0.25,4,0.43478260869565216,23,0.5,24
GameAgents,Anubis,0.5,6,0.6176470588235294,34,0.53125,32
GameAgents,Dust2,0.25,4,0.375,24,0.3333333333333333,15
GameAgents,Inferno,0.5,2,0.25,12,0.42857142857142855,7
GameAgents,Mirage,0.6,10,0.45652173913043476,46,0.55,60
GameAgents,Nuke,0.6666666666666666,12,0.5,70,0.4861111111111111,72
GameHunters,Ancient,0.4166666666666667,60,0.42565597667638483,343,0.43508771929824563,285
GameHunters,Anubis,0.5526315789473685,38,0.4946808510638298,188,0.5945945945945946,185
GameHunters,Dust2,0.4891304347826087,92,0.5081967213114754,488,0.5204918032786885,488
GameHunters,Inferno,0.375,32,0.47191011235955055,178,0.47530864197530864,162
GameHunters,Mirage,0.4868421052631579,76,0.48293963254593175,381,0.49271844660194175,412
GameHunters,Nuke,0.4895833333333333,96,0.5251509054325956,497,0.4260700389105058,514
GameHunters,Overpass,0.25,8,0.5641025641025641,39,0.40476190476190477,42
GameHunters,Train,0.5,4,0.4583333333333333,24,0.5,18
GamerLegion,Ancient,0.5232558139534884,86,0.5244444444444445,450,0.5132743362831859,452
GamerLegion,Anubis,0.6428571428571429,56,0.4982456140350877,285,0.48951048951048953,286
GamerLegion,Dust2,0.46875,32,0.5662650602409639,166,0.48299319727891155,147
GamerLegion,Inferno,0.5106382978723404,94,0.5040650406504065,492,0.5060483870967742,496
GamerLegion,Mirage,0.49,100,0.4931506849315068,511,0.48987108655616945,543
GamerLegion,Nuke,0.5116279069767442,86,0.5229166666666667,480,0.4485981308411215,428
GamerLegion,Overpass,0.5,16,0.5526315789473685,76,0.5494505494505495,91
GamerLegion,Train,0.36363636363636365,22,0.4672131147540984,122,0.4077669902912621,103
GamerLegion,Vertigo,0.6363636363636364,22,0.5284552845528455,123,0.5391304347826087,115
Garden Garage,Ancient,0.3333333333333333,12,0.5362318840579711,69,0.49295774647887325,71
Garden Garage,Anubis,0.5,6,0.20689655172413793,29,0.53125,32
Garden Garage,Inferno,0.5,10,0.55,60,0.4,50
Garden Garage,Mirage,0.5,4,0.5833333333333334,24,0.5238095238095238,21
Garden Garage,Nuke,0.5,8,0.75,44,0.4838709677419355,31
Garden Garage,Train,0.0,2,0.16666666666666666,12,0.5714285714285714,7
Gelo,Ancient,0.5,2,0.0,5,0.3333333333333333,12
Gelo,Vertigo,0.0,2,0.2727272727272727,11,0.5833333333333334,12
GenOne,Ancient,0.4765625,128,0.40431266846361186,742,0.4930313588850174,574
GenOne,Anubis,0.5660377358490566,106,0.40202702702702703,592,0.6017857142857143,560
GenOne,Dust2,0.5204081632653061,98,0.4908722109533469,493,0.5208333333333334,528
GenOne,Inferno,0.4625,80,0.47901234567901235,405,0.5595505617977528,445
GenOne,Mirage,0.6666666666666666,12,0.44285714285714284,70,0.39622641509433965,53
GenOne,Nuke,0.4491525423728814,118,0.48355263157894735,608,0.4873417721518987,632
GenOne,Overpass,0.5,10,0.5957446808510638,47,0.5614035087719298,57
GenOne,Train,0.5,20,0.4583333333333333,120,0.37349397590361444,83
GenOne,Vertigo,0.4,10,0.6153846153846154,39,0.25,60
Gentle Mates,Ancient,0.5833333333333334,24,0.5594405594405595,143,0.5508474576271186,118
Gentle Mates,Inferno,0.45454545454545453,22,0.5154639175257731,97,0.452991452991453,117
Gentle Mates,Mirage,0.4583333333333333,24,0.4927536231884058,138,0.34234234234234234,111
Gentle Mates,Nuke,0.5,26,0.5934065934065934,91,0.5128205128205128,156
Gentle Mates,Overpass,0.5,4,0.6190476190476191,21,0.5416666666666666,24
Gentle Mates,Train,0.6,10,0.4666666666666667,60,0.42857142857142855,56
Germany,Dust2,0.75,4,0.5882352941176471,17,0.7619047619047619,21
Germany,Inferno,0.625,8,0.5882352941176471,34,0.6458333333333334,48
Germany,Mirage,0.6666666666666666,6,0.5555555555555556,36,0.5333333333333333,30
Germany,Nuke,0.25,4,0.625,24,0.45,20
Germany fe,Ancient,1.0,2,0.8333333333333334,12,0.75,4
Germany fe,Anubis,0.5,2,0.3,10,0.5,12
Germany fe,Mirage,0.5,2,0.16666666666666666,12,0.4,5
Germany fe,Nuke,0.5,2,0.14285714285714285,7,0.4166666666666667,12
Germany fe,Train,0.25,4,0.2,15,0.5416666666666666,24
Getting Info,Ancient,0.56,100,0.5326923076923077,520,0.5510597302504817,519
Getting Info,Anubis,0.5277777777777778,36,0.5764705882352941,170,0.5828877005347594,187
Getting Info,Dust2,0.56,50,0.5899280575539568,278,0.5324675324675324,231
Getting Info,Inferno,0.5833333333333334,12,0.5660377358490566,53,0.6190476190476191,63
Getting Info,Mirage,0.575,80,0.6022099447513812,362,0.5661252900232019,431
Getting Info,Nuke,0.5294117647058824,68,0.5962566844919787,374,0.4915254237288136,354
Getting Info,Overpass,0.5882352941176471,34,0.546583850931677,161,0.4972067039106145,179
Getting Info,Train,0.6071428571428571,28,0.48214285714285715,168,0.4523809523809524,126
Ghost,Ancient,0.5714285714285714,14,0.5,82,0.5272727272727272,55
Ghost,Anubis,0.6666666666666666,6,0.5185185185185185,27,0.5882352941176471,34
Ghost,Dust2,0.5625,16,0.3835616438356164,73,0.32926829268292684,82
Ghost,Inferno,0.5,22,0.5204081632653061,98,0.5528455284552846,123
Ghost,Nuke,0.4,10,0.46511627906976744,43,0.30357142857142855,56
Ghost,Overpass,0.25,4,0.4117647058823529,17,0.631578947368421,19
Ghost,Train,0.75,4,0.42857142857142855,21,0.3,20
GhoulsW,Ancient,0.5,2,0.5833333333333334,12,0.2,10
GhoulsW,Anubis,0.25,8,0.6304347826086957,46,0.4594594594594595,37
GhoulsW,Dust2,1.0,2,0.8571428571428571,7,0.5833333333333334,12
GhoulsW,Inferno,1.0,2,0.4166666666666667,12,0.4,10
GhoulsW,Nuke,1.0,2,0.8888888888888888,9,0.4166666666666667,12
Glamour,Ancient,1.0,4,0.5416666666666666,24,0.625,16
Glamour,Dust2,0.0,2,0.3333333333333333,12,0.16666666666666666,6
Glamour,Mirage,0.5,4,0.631578947368421,19,0.6086956521739131,23
Glitchtech,Ancient,0.5,2,0.3,10,0.5,12
Glitchtech,Dust2,0.75,4,0.4166666666666667,24,0.3333333333333333,18
Glitchtech,Inferno,0.8333333333333334,6,0.5,34,0.4444444444444444,36
Glitchtech,Mirage,0.3333333333333333,6,0.3,20,0.3055555555555556,36
Glitchtech,Nuke,0.6666666666666666,6,0.53125,32,0.25806451612903225,31
Glitchtech,Overpass,0.0,2,0.5,12,0.5,12
Gods Reign,Ancient,0.3787878787878788,66,0.48036253776435045,331,0.5127478753541076,353
Gods Reign,Anubis,0.45652173913043476,46,0.38645418326693226,251,0.6076555023923444,209
Gods Reign,Dust2,0.46153846153846156,26,0.3821138211382114,123,0.6099290780141844,141
Gods Reign,Inferno,0.5652173913043478,46,0.5,226,0.5065502183406113,229
Gods Reign,Mirage,0.21428571428571427,28,0.46710526315789475,152,0.3870967741935484,124
Gods Reign,Nuke,0.25,4,0.375,24,0.21428571428571427,14
Gods Reign,Train,0.9166666666666666,12,0.7708333333333334,48,0.5714285714285714,63
Golden Horde,Ancient,0.0,2,0.4166666666666667,12,0.5833333333333334,12
